date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,2nd_dose
02.23.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
02.23.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,11
02.23.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
02.24.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
02.24.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,28
02.24.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
02.25.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,30
02.25.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
02.26.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
02.27.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,2
03.01.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,2
03.01.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,7
03.02.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.02.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,22
03.02.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
03.02.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
03.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,8
03.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,2
03.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,2
03.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,40
03.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
03.06.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,24
03.06.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
03.08.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.08.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.08.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,47
03.08.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,4
03.09.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
03.09.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,17
03.09.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
03.10.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.10.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,15
03.10.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
03.12.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,7
03.13.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
03.13.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
03.13.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.15.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,5
03.15.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
03.16.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,7
03.16.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
03.16.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
03.16.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
03.16.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
03.17.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,23
03.17.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
03.17.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.17.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
03.17.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
03.17.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.18.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,5
03.18.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
03.19.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,11
03.19.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.19.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.19.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,4
03.19.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
03.20.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,7
03.20.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
03.22.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,7
03.23.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,3
03.23.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.23.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
03.23.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,5
03.24.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,26
03.24.2021,15,1501,JAMBI,KAB. KERINCI,public servant,4
03.24.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,11
03.24.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.25.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,3
03.25.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
03.26.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
03.27.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,5
03.27.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.27.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.27.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
03.27.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
03.29.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
03.29.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.30.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
03.30.2021,15,1501,JAMBI,KAB. KERINCI,public servant,4
03.31.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,4
03.31.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.31.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
03.31.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
04.01.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,4
04.01.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,2
04.02.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,6
04.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
04.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,3
04.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,6
04.06.2021,15,1501,JAMBI,KAB. KERINCI,public servant,8
04.06.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.06.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.06.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,15
04.06.2021,15,1501,JAMBI,KAB. KERINCI,public servant,7
04.07.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,4
04.07.2021,15,1501,JAMBI,KAB. KERINCI,public servant,10
04.07.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.07.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,15
04.07.2021,15,1501,JAMBI,KAB. KERINCI,public servant,2
04.07.2021,15,1501,JAMBI,KAB. KERINCI,public servant,2
04.07.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.08.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.08.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.08.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.08.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
04.08.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
04.09.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,7
04.09.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
04.09.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
04.10.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
04.10.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.10.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.10.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
04.12.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,4
04.12.2021,15,1501,JAMBI,KAB. KERINCI,public servant,2
04.12.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.12.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.12.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,4
04.12.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
04.12.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.13.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,12
04.13.2021,15,1501,JAMBI,KAB. KERINCI,public servant,3
04.13.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.13.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.13.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,4
04.13.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
04.14.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,8
04.14.2021,15,1501,JAMBI,KAB. KERINCI,public servant,2
04.14.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.14.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,2
04.14.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
04.14.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.14.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.15.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.15.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.15.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
04.15.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
04.15.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.16.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,3
04.16.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.16.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.16.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.16.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
04.16.2021,15,1501,JAMBI,KAB. KERINCI,elderly,1
04.17.2021,15,1501,JAMBI,KAB. KERINCI,public servant,3
04.17.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
04.17.2021,15,1501,JAMBI,KAB. KERINCI,public servant,3
04.17.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,3
04.17.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.19.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.19.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
04.19.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.19.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.19.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
04.19.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
04.19.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.20.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.20.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.20.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,2
04.20.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.20.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.20.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,2
04.21.2021,15,1501,JAMBI,KAB. KERINCI,public servant,6
04.21.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,2
04.21.2021,15,1501,JAMBI,KAB. KERINCI,public servant,24
04.21.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.21.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,3
04.21.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
04.22.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.22.2021,15,1501,JAMBI,KAB. KERINCI,public servant,50
04.22.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
04.22.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.22.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.22.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,2
04.22.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
04.23.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.23.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,2
04.23.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
04.23.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.23.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.24.2021,15,1501,JAMBI,KAB. KERINCI,public servant,4
04.24.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
04.24.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.24.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.26.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.26.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.26.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.26.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.26.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
04.26.2021,15,1501,JAMBI,KAB. KERINCI,elderly,1
04.27.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.27.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,2
04.27.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.27.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.27.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
04.27.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
04.27.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
04.28.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.28.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.28.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.28.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.28.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
04.28.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
04.28.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.29.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.29.2021,15,1501,JAMBI,KAB. KERINCI,public servant,15
04.29.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.29.2021,15,1501,JAMBI,KAB. KERINCI,public servant,4
04.29.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,5
04.29.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,3
04.29.2021,15,1501,JAMBI,KAB. KERINCI,elderly,2
04.29.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.30.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.30.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
04.30.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
04.30.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.30.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
04.30.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
05.01.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
05.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,2
05.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
05.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,6
05.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
05.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,5
05.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
05.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,3
05.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
05.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
05.06.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.06.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
05.06.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
05.06.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
05.06.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
05.06.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,5
05.06.2021,15,1501,JAMBI,KAB. KERINCI,elderly,10
05.06.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.07.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
05.07.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
05.07.2021,15,1501,JAMBI,KAB. KERINCI,elderly,3
05.08.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
05.08.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.08.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,7
05.08.2021,15,1501,JAMBI,KAB. KERINCI,elderly,2
05.09.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.10.2021,15,1501,JAMBI,KAB. KERINCI,public servant,6
05.10.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
05.10.2021,15,1501,JAMBI,KAB. KERINCI,public servant,23
05.10.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.10.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,40
05.10.2021,15,1501,JAMBI,KAB. KERINCI,elderly,55
05.10.2021,15,1501,JAMBI,KAB. KERINCI,public servant,14
05.10.2021,15,1501,JAMBI,KAB. KERINCI,public servant,9
05.11.2021,15,1501,JAMBI,KAB. KERINCI,public servant,25
05.11.2021,15,1501,JAMBI,KAB. KERINCI,public servant,13
05.11.2021,15,1501,JAMBI,KAB. KERINCI,public servant,3
05.11.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,11
05.11.2021,15,1501,JAMBI,KAB. KERINCI,elderly,8
05.12.2021,15,1501,JAMBI,KAB. KERINCI,public servant,4
05.12.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
05.12.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,2
05.13.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
05.14.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
05.14.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
05.14.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
05.14.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
05.17.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
05.17.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
05.17.2021,15,1501,JAMBI,KAB. KERINCI,public servant,4
05.17.2021,15,1501,JAMBI,KAB. KERINCI,public servant,5
05.17.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,3
05.17.2021,15,1501,JAMBI,KAB. KERINCI,elderly,3
05.17.2021,15,1501,JAMBI,KAB. KERINCI,public servant,13
05.18.2021,15,1501,JAMBI,KAB. KERINCI,public servant,4
05.18.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
05.18.2021,15,1501,JAMBI,KAB. KERINCI,public servant,12
05.18.2021,15,1501,JAMBI,KAB. KERINCI,public servant,5
05.18.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,19
05.18.2021,15,1501,JAMBI,KAB. KERINCI,elderly,40
05.19.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
05.19.2021,15,1501,JAMBI,KAB. KERINCI,public servant,23
05.19.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
05.19.2021,15,1501,JAMBI,KAB. KERINCI,public servant,20
05.19.2021,15,1501,JAMBI,KAB. KERINCI,public servant,4
05.19.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,16
05.19.2021,15,1501,JAMBI,KAB. KERINCI,elderly,3
05.20.2021,15,1501,JAMBI,KAB. KERINCI,public servant,2
05.20.2021,15,1501,JAMBI,KAB. KERINCI,public servant,69
05.20.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
05.20.2021,15,1501,JAMBI,KAB. KERINCI,public servant,15
05.20.2021,15,1501,JAMBI,KAB. KERINCI,public servant,5
05.20.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,29
05.21.2021,15,1501,JAMBI,KAB. KERINCI,public servant,18
05.21.2021,15,1501,JAMBI,KAB. KERINCI,public servant,9
05.21.2021,15,1501,JAMBI,KAB. KERINCI,public servant,15
05.21.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,16
05.21.2021,15,1501,JAMBI,KAB. KERINCI,elderly,3
05.22.2021,15,1501,JAMBI,KAB. KERINCI,public servant,22
05.22.2021,15,1501,JAMBI,KAB. KERINCI,public servant,18
05.22.2021,15,1501,JAMBI,KAB. KERINCI,public servant,5
05.22.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,6
05.22.2021,15,1501,JAMBI,KAB. KERINCI,elderly,1
05.23.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
05.24.2021,15,1501,JAMBI,KAB. KERINCI,public servant,17
05.24.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
05.24.2021,15,1501,JAMBI,KAB. KERINCI,public servant,7
05.24.2021,15,1501,JAMBI,KAB. KERINCI,public servant,4
05.24.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,4
05.24.2021,15,1501,JAMBI,KAB. KERINCI,elderly,2
05.25.2021,15,1501,JAMBI,KAB. KERINCI,public servant,46
05.25.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
05.25.2021,15,1501,JAMBI,KAB. KERINCI,public servant,33
05.25.2021,15,1501,JAMBI,KAB. KERINCI,public servant,13
05.25.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,34
05.25.2021,15,1501,JAMBI,KAB. KERINCI,elderly,7
05.26.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,2
05.27.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.28.2021,15,1501,JAMBI,KAB. KERINCI,public servant,3
05.28.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
05.28.2021,15,1501,JAMBI,KAB. KERINCI,public servant,13
05.28.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,5
05.28.2021,15,1501,JAMBI,KAB. KERINCI,public servant,33
05.28.2021,15,1501,JAMBI,KAB. KERINCI,public servant,31
05.28.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,21
05.28.2021,15,1501,JAMBI,KAB. KERINCI,elderly,23
05.29.2021,15,1501,JAMBI,KAB. KERINCI,public servant,33
05.29.2021,15,1501,JAMBI,KAB. KERINCI,public servant,13
05.29.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
05.30.2021,15,1501,JAMBI,KAB. KERINCI,public servant,1
05.30.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.31.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,6
05.31.2021,15,1501,JAMBI,KAB. KERINCI,public servant,31
05.31.2021,15,1501,JAMBI,KAB. KERINCI,public servant,37
05.31.2021,15,1501,JAMBI,KAB. KERINCI,public servant,15
05.31.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,24
05.31.2021,15,1501,JAMBI,KAB. KERINCI,elderly,1
06.01.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
06.02.2021,15,1501,JAMBI,KAB. KERINCI,public servant,176
06.02.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,10
06.02.2021,15,1501,JAMBI,KAB. KERINCI,public servant,66
06.02.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,1
06.02.2021,15,1501,JAMBI,KAB. KERINCI,public servant,78
