date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,3rd_dose
19.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
19.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
20.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
20.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
21.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
22.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
23.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
23.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
24.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
24.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
24.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
26.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
26.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
26.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
26.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
26.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
26.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
27.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
27.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
27.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
29.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
29.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
29.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
30.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
30.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
30.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
30.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
30.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
30.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
30.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
30.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
31.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
31.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
31.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
31.03.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
01.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
03.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
03.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
05.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
05.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
05.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
05.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
06.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
06.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
06.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
06.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
07.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
07.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
07.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
07.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
08.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
08.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
08.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
09.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
09.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,LANSIA,0
09.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
09.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
09.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
09.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
09.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
10.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
10.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
11.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
12.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
12.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
12.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
12.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
13.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
13.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
14.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
14.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
14.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
15.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
15.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
15.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
15.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
15.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
16.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
16.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
16.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
16.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
17.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
17.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
18.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
18.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
20.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
20.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
20.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
20.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
21.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,LANSIA,0
21.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
21.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
21.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
21.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
21.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
21.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
22.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
22.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
22.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
22.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
22.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
22.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
22.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
22.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
22.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
23.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
23.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
23.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
24.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
24.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
26.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
26.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
26.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
26.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
27.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
27.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
27.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
27.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
28.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
28.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
28.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
28.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
29.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,LANSIA,0
29.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
29.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
29.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
29.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
29.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
30.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,LANSIA,0
30.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
30.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
30.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
30.04.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
01.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
01.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
03.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
03.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
03.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
03.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,LANSIA,0
03.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
03.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
03.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
03.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
03.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
03.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
05.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,LANSIA,0
05.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
05.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
05.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
05.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
05.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
05.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
05.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
05.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
05.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
05.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
05.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
06.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
06.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
07.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
07.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
07.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
07.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,LANSIA,0
07.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
07.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
07.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,age 12-17 yo,0
07.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
07.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
07.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
09.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
10.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
11.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
12.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
13.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
14.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
15.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
15.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
16.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,LANSIA,0
16.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
16.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
19.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,LANSIA,0
19.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
19.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
19.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
19.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
19.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
20.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
20.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,LANSIA,0
20.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
20.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
20.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
20.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
20.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
20.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
21.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
21.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
22.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
24.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,LANSIA,0
24.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
24.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
24.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
25.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
25.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,LANSIA,0
25.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
25.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
25.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
25.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,healthcare worker,0
25.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
25.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
25.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
25.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
26.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
27.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
27.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,LANSIA,0
27.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
28.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,LANSIA,0
28.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
28.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,general and vulnerable,0
29.05.2021,82,8201,MALUKU UTARA,KAB. HALMAHERA BARAT,public servant,0
