date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,3rd_dose
20.02.2021,15,1501,JAMBI,KAB. KERINCI,children,0
20.02.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
20.02.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
21.02.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
22.02.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
22.02.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
23.02.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
23.02.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
23.02.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
24.02.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
24.02.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
24.02.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
25.02.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
25.02.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
26.02.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
27.02.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
01.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
01.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
02.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
02.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
02.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
02.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
03.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
03.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
04.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
05.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
05.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
06.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
06.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
08.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
08.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
08.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,1
08.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
09.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
09.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
09.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
10.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
10.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
10.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
12.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
13.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
13.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
13.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
15.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
15.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
16.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
16.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
16.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
16.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
16.03.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
17.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
17.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
17.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
17.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
17.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
17.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
18.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
18.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
19.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
19.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
19.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
19.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
19.03.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
20.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
20.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
22.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
23.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
23.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
23.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
23.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
24.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
24.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
24.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
24.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
25.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
25.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
26.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
27.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
27.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
27.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
27.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
27.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
29.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
29.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
30.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
30.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
31.03.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
31.03.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
31.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
31.03.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
01.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
01.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
02.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
03.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
05.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
05.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
06.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
06.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
06.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
06.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
06.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
07.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
07.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
07.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
07.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
07.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
07.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
07.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
08.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
08.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
08.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
08.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
08.04.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
09.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
09.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
09.04.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
10.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
10.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
10.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
10.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
12.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
12.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
12.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
12.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
12.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
12.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
12.04.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
13.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
13.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
13.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
13.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
13.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
13.04.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
14.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
14.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
14.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
14.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
14.04.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
14.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
14.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
15.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
15.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
15.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
15.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
15.04.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
16.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
16.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
16.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
16.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
16.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
16.04.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
17.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
17.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
17.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
17.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
17.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
19.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
19.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
19.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
19.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
19.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
19.04.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
19.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
20.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
20.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
20.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
20.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
20.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
20.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
21.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
21.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
21.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
21.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
21.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
21.04.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
22.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
22.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
22.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
22.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
22.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
22.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
22.04.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
23.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
23.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
23.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
23.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
23.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
24.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
24.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
24.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
24.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
26.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
26.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
26.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
26.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
26.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
26.04.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
27.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
27.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
27.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
27.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
27.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
27.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
27.04.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
28.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
28.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
28.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
28.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
28.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
28.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
28.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
29.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
29.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
29.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
29.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
29.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
29.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
29.04.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
29.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
30.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
30.04.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
30.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
30.04.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
30.04.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
30.04.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
01.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
03.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
03.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
03.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
03.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
04.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
04.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
05.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
05.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
05.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
06.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
06.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
06.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
06.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
06.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
06.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
06.05.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
06.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
07.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
07.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
07.05.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
08.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
08.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
08.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
08.05.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
09.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
10.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
10.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
10.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
10.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
10.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
10.05.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
10.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
10.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
11.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
11.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
11.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
11.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
11.05.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
12.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
12.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
12.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
13.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
14.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
14.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
14.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
14.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
17.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
17.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
17.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
17.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
17.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
17.05.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
17.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
18.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
18.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
18.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
18.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
18.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
18.05.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
19.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
19.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
19.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
19.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
19.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
19.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
19.05.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
20.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
20.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
20.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
20.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
20.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
20.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
21.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
21.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
21.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
21.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
21.05.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
22.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
22.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
22.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
22.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
22.05.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
23.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
24.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
24.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
24.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
24.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
24.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
24.05.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
25.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
25.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
25.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
25.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
25.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
25.05.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
26.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
27.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
28.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
28.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
28.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
28.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
28.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
28.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
28.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
28.05.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
29.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
29.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
29.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
30.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
30.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
31.05.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
31.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
31.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
31.05.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
31.05.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
31.05.2021,15,1501,JAMBI,KAB. KERINCI,elderly,0
01.06.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
02.06.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
02.06.2021,15,1501,JAMBI,KAB. KERINCI,healthcare worker,0
02.06.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
02.06.2021,15,1501,JAMBI,KAB. KERINCI,general and vulnerable,0
02.06.2021,15,1501,JAMBI,KAB. KERINCI,public servant,0
